id,Ycoordinate,Xcoordinate,elevation,slope,aspect
698,51.10329751,8.159869003,0,0,0
699,51.13315513,8.486755146,0,0,0
700,51.15419581,7.960818852,0,0,0
701,51.13822835,8.112534503,0,0,0
702,51.09983157,8.127099374,0,0,0
703,51.1025645,7.909197098,0,0,0
704,50.95129819,8.395612377,0,0,0
705,51.21911806,7.927260447,0,0,0
706,51.08527096,8.195896196,0,0,0
707,51.07102184,8.388690245,0,0,0
708,51.16056593,7.920394095,0,0,0
709,51.01213113,8.493207803,0,0,0
710,51.13143667,8.147912097,0,0,0
711,51.10453428,8.22110921,0,0,0
712,51.09801019,8.255818815,0,0,0
713,51.13802897,8.490310356,0,0,0
714,51.14203644,7.963148793,0,0,0
715,51.09264108,8.31461627,0,0,0
716,50.9314643,8.29594173,0,0,0
717,51.04028789,8.441863315,0,0,0
718,51.01685291,8.373453633,0,0,0
719,51.16863945,8.050566365,0,0,0
720,51.01578102,8.383094839,0,0,0
721,50.95478578,8.380887921,0,0,0
722,51.10933068,8.216297711,0,0,0
723,51.22783987,8.041170063,0,0,0
724,51.23109265,8.034402095,0,0,0
725,51.02445567,8.251671858,0,0,0
726,51.12758955,8.038977171,0,0,0
727,51.08712679,8.030545122,0,0,0
728,51.07592738,8.11407028,0,0,0
729,51.05684408,8.484346224,0,0,0
730,51.08917263,8.360518078,0,0,0
731,50.93489302,8.411299248,0,0,0
732,51.01792761,8.487502594,0,0,0
733,51.08300564,8.485270707,0,0,0
734,51.03045379,8.231791158,0,0,0
735,51.09479888,8.464172857,0,0,0
736,51.17581749,7.891312619,0,0,0
737,51.0897903,7.959132827,0,0,0
738,51.22199945,7.9840543,0,0,0
739,51.04245672,8.360701323,0,0,0
740,51.11863976,7.94081472,0,0,0
741,51.11332966,8.051723719,0,0,0
742,51.2026301,7.940787259,0,0,0
743,50.98083149,8.287053052,0,0,0
744,51.24210669,8.111482081,0,0,0
745,51.22244822,7.995050822,0,0,0
746,50.92844475,8.395221198,0,0,0
747,51.2100303,8.055434545,0,0,0
748,51.10408101,8.120684777,0,0,0
749,51.12831877,8.512368628,0,0,0
750,51.11629899,8.181273534,0,0,0
751,51.09298364,8.247853187,0,0,0
752,51.09619071,8.266030929,0,0,0
753,51.11147636,8.046050612,0,0,0
754,51.11521098,7.925058495,0,0,0
755,51.12214197,8.154380566,0,0,0
756,51.17570683,8.025692016,0,0,0
757,51.08863382,8.200038799,0,0,0
758,51.11200885,8.479808468,0,0,0
759,51.08364605,8.407653141,0,0,0
760,51.06679617,8.50399716,0,0,0
761,51.11151297,8.402783312,0,0,0
762,51.21104425,7.950851107,0,0,0
763,51.10588715,8.414113027,0,0,0
764,51.24113553,8.035552294,0,0,0
765,51.11102789,8.352268983,0,0,0
766,51.05683531,8.463416798,0,0,0
767,50.94660035,8.383835716,0,0,0
768,51.00546645,8.513098578,0,0,0
769,51.2263018,8.11540052,0,0,0
770,51.171606,8.065477923,0,0,0
771,51.1094168,8.407609305,0,0,0
772,51.09270701,8.123077877,0,0,0
773,51.10803154,7.974365706,0,0,0
774,51.22598073,8.033771115,0,0,0
775,51.0396725,8.278124655,0,0,0
776,51.19078869,7.915238455,0,0,0
777,50.93292898,8.4046515,0,0,0
778,51.1285896,8.507659208,0,0,0
779,51.10918203,8.342663207,0,0,0
780,50.99436721,8.407937042,0,0,0
781,51.07273362,8.188667976,0,0,0
782,51.12553101,8.377561289,0,0,0
783,51.10322571,8.298476649,0,0,0
784,51.11710399,7.923651216,0,0,0
785,51.13227128,8.500105912,0,0,0
786,51.09844421,8.161816675,0,0,0
787,51.09141087,8.033998194,0,0,0
788,51.10879449,8.171092109,0,0,0
789,51.15907728,7.834790178,0,0,0
790,51.11340446,8.031261908,0,0,0
791,51.1382238,8.449559528,0,0,0
792,51.07276041,8.455105695,0,0,0
793,51.10126836,7.978579668,0,0,0
794,51.20643287,8.135858204,0,0,0
795,51.0884332,8.388498933,0,0,0
796,51.0323392,8.27036439,0,0,0
797,51.24411791,8.060707725,0,0,0
798,51.12831248,8.17040455,0,0,0
799,51.11834276,8.209352108,0,0,0
800,50.97159122,8.416222784,0,0,0
801,51.02448184,8.322286529,0,0,0
802,50.99975298,8.454767343,0,0,0
803,51.20158316,7.939260427,0,0,0
804,51.02532294,8.288619406,0,0,0
805,50.93049733,8.392857583,0,0,0
806,51.1784166,7.953108448,0,0,0
807,51.08870127,8.250339543,0,0,0
808,51.13773424,8.473790308,0,0,0
809,51.21754259,7.925367988,0,0,0
810,51.12087055,8.196237215,0,0,0
811,50.92856784,8.32582635,0,0,0
812,51.03183348,8.396146333,0,0,0
813,50.94066744,8.431579945,0,0,0
814,51.08583956,8.306885606,0,0,0
815,51.10509211,8.227111349,0,0,0
816,51.11805469,8.000812313,0,0,0
817,51.03951074,8.523385028,0,0,0
818,51.10332693,7.852966105,0,0,0
819,51.0332674,8.316560337,0,0,0
820,51.1663208,7.941707674,0,0,0
821,51.14228043,8.169010254,0,0,0
822,51.06665726,8.465762526,0,0,0
823,51.1175803,8.259780713,0,0,0
824,51.13371108,7.924101555,0,0,0
825,51.18286982,7.94785057,0,0,0
826,51.10638966,8.242784176,0,0,0
827,51.23679107,7.925958568,0,0,0
828,51.0694331,7.829789048,0,0,0
829,51.08954281,7.833197496,0,0,0
830,51.14694827,8.162305238,0,0,0
831,51.21630279,8.131076908,0,0,0
832,50.96756718,8.289061205,0,0,0
833,51.20904028,8.00642305,0,0,0
834,51.14995434,8.485877005,0,0,0
835,51.11045365,8.023964944,0,0,0
836,50.98106707,8.44301799,0,0,0
837,51.06087555,8.513236526,0,0,0
838,51.12543037,8.325499851,0,0,0
839,50.97967644,8.419589232,0,0,0
840,51.10750936,7.912552326,0,0,0
841,51.09023764,8.039055004,0,0,0
842,51.12488668,7.936735616,0,0,0
843,51.14343761,8.189807632,0,0,0
844,51.24825971,8.033076758,0,0,0
845,51.11304993,8.227271064,0,0,0
846,51.1307946,7.951764739,0,0,0
847,51.03157369,8.235249527,0,0,0
848,50.97051643,8.407660094,0,0,0
849,51.00514536,8.228347369,0,0,0
850,51.10744019,8.147726339,0,0,0
851,51.0723106,8.327494535,0,0,0
852,51.12759574,8.046063938,0,0,0
853,50.95216903,8.431838735,0,0,0
854,51.03532552,8.447614347,0,0,0
855,51.14087001,8.042018186,0,0,0
856,50.93485063,8.344004824,0,0,0
857,51.19005685,8.074722617,0,0,0
858,51.08873122,8.237078437,0,0,0
859,51.11658571,8.235411378,0,0,0
860,51.08214795,7.990010908,0,0,0
861,51.11812273,8.299678318,0,0,0
862,51.12825247,8.040381737,0,0,0
863,51.16572829,7.931785522,0,0,0
864,50.97371129,8.32163848,0,0,0
865,51.11743773,8.12401378,0,0,0
866,50.96285592,8.281546716,0,0,0
867,51.15217547,7.82992104,0,0,0
868,50.92825258,8.367530342,0,0,0
869,51.07812514,8.452503279,0,0,0
870,51.1467549,8.492760047,0,0,0
871,51.18832702,7.917589757,0,0,0
872,51.12498281,8.157134425,0,0,0
873,51.11659574,8.500903666,0,0,0
874,51.08466436,8.351546584,0,0,0
875,51.12092831,8.186479202,0,0,0
876,51.1449577,8.169400696,0,0,0
877,51.00701059,8.320795808,0,0,0
878,51.07906106,7.836190592,0,0,0
879,51.08843356,8.275013594,0,0,0
880,50.97153675,8.37358291,0,0,0
881,51.10456815,8.122856027,0,0,0
882,51.08154567,8.257651891,0,0,0
883,51.16782556,8.041344098,0,0,0
884,51.14959747,8.155107291,0,0,0
885,51.10686262,8.092413864,0,0,0
886,51.08586277,8.042670852,0,0,0
887,51.13416739,7.848041549,0,0,0
888,51.11948999,7.948243778,0,0,0
889,51.00071447,8.231283661,0,0,0
890,51.15041484,7.878563159,0,0,0
891,50.97357898,8.326017161,0,0,0
892,51.12905945,8.038835134,0,0,0
893,51.22562349,7.921023888,0,0,0
894,51.02399308,8.355094534,0,0,0
895,51.16495904,7.869307871,0,0,0
896,50.991897,8.270300204,0,0,0
897,51.24490515,7.92312783,0,0,0
898,51.19526422,8.112535682,0,0,0
899,51.18584043,8.076218812,0,0,0
900,50.98529388,8.443803709,0,0,0
901,51.1742192,7.872481211,0,0,0
902,51.21218686,7.955595365,0,0,0
903,51.19135832,8.08885604,0,0,0
904,51.13711955,8.487521372,0,0,0
905,51.14551656,7.879240324,0,0,0
906,51.10589633,8.319660137,0,0,0
907,51.22810905,8.076815432,0,0,0
908,51.11404999,8.383802483,0,0,0
909,51.21117976,8.016378433,0,0,0
910,51.20256589,7.98534394,0,0,0
911,51.19345337,7.918796567,0,0,0
912,51.10506394,8.135205552,0,0,0
913,50.98297639,8.290350323,0,0,0
914,51.11425183,8.4312588,0,0,0
915,51.12598094,8.509201719,0,0,0
916,51.01829052,8.345110574,0,0,0
917,51.04007516,8.493232931,0,0,0
918,51.11123492,8.141641623,0,0,0
919,51.06975991,7.944679993,0,0,0
920,50.9503267,8.415780148,0,0,0
921,51.13899536,8.136620996,0,0,0
922,51.11437328,8.508551319,0,0,0
923,51.17775865,8.131850928,0,0,0
924,51.14242813,8.510030137,0,0,0
925,51.08959563,8.096781702,0,0,0
926,51.04179981,8.484553495,0,0,0
927,51.10389736,8.012783516,0,0,0
928,51.15558769,8.181619734,0,0,0
929,51.10298242,7.834582512,0,0,0
930,51.23819513,8.018693959,0,0,0
931,51.081801,8.296189226,0,0,0
932,50.9763176,8.43512522,0,0,0
933,51.10564383,8.355582264,0,0,0
934,51.1040066,8.344877235,0,0,0
935,51.0652985,8.201415637,0,0,0
936,51.03356273,8.32824221,0,0,0
937,51.12793125,8.447694845,0,0,0
938,51.12365763,8.148136667,0,0,0
939,51.07411582,8.241443515,0,0,0
940,51.05344926,8.421231222,0,0,0
941,50.93886472,8.347830587,0,0,0
942,51.14191112,8.079992281,0,0,0
943,51.08489594,8.043844902,0,0,0
944,51.2376185,8.121658242,0,0,0
945,51.09914091,8.457768495,0,0,0
946,51.10011106,8.493432977,0,0,0
947,51.12192914,8.342212169,0,0,0
948,51.09569393,8.107082263,0,0,0
949,51.13465538,8.199199875,0,0,0
950,51.12592361,8.502757963,0,0,0
951,51.02647958,8.417242119,0,0,0
952,51.08986605,8.102424688,0,0,0
953,51.07963419,8.293280644,0,0,0
954,51.09671021,7.942308803,0,0,0
955,51.15552148,8.436144858,0,0,0
956,50.98232429,8.389962333,0,0,0
957,51.23552485,8.04221613,0,0,0
958,50.92792489,8.277641001,0,0,0
959,50.97262014,8.287912932,0,0,0
960,51.08361438,8.308183531,0,0,0
961,51.15627189,7.980640557,0,0,0
962,51.203045,8.0299225,0,0,0
963,50.98380767,8.441682692,0,0,0
964,51.21212359,8.05653686,0,0,0
965,51.11830178,8.279729707,0,0,0
966,51.13211634,8.064113326,0,0,0
967,51.04424382,8.224354265,0,0,0
968,51.12312919,8.468417522,0,0,0
969,51.09855185,8.003053647,0,0,0
970,51.20528167,7.954634758,0,0,0
971,50.99758197,8.29730482,0,0,0
972,51.12753227,8.153183039,0,0,0
973,50.99033478,8.376524122,0,0,0
974,50.98667803,8.470835283,0,0,0
975,51.06179469,8.451293621,0,0,0
976,51.11365216,8.361049826,0,0,0
977,50.93244748,8.448443866,0,0,0
978,51.1564601,7.982699273,0,0,0
979,51.07615391,8.198465229,0,0,0
980,51.1000286,8.291620028,0,0,0
981,50.9402218,8.441114603,0,0,0
982,51.10760056,8.491297332,0,0,0
983,51.09266843,8.302135872,0,0,0
984,51.08958828,7.982688706,0,0,0
985,51.11281789,8.049271746,0,0,0
986,51.11479999,8.231870899,0,0,0
987,51.03822579,8.392165558,0,0,0
988,51.06843899,8.353559678,0,0,0
989,51.09642274,8.366853162,0,0,0
990,51.1231223,8.290512167,0,0,0
991,51.05750577,8.232908183,0,0,0
992,51.02609552,8.448294831,0,0,0
993,51.02918183,8.209090471,0,0,0
994,51.12234631,7.92685902,0,0,0
995,51.24200407,8.105276095,0,0,0
996,50.98805363,8.476756645,0,0,0
997,51.09051717,8.087019092,0,0,0
998,51.03628206,8.397465919,0,0,0
999,50.95911241,8.413481502,0,0,0
1000,51.13640095,8.503979562,0,0,0
1001,51.10726753,8.063433295,0,0,0
1002,51.06417848,8.256753371,0,0,0
1003,51.04119783,8.241340568,0,0,0
1004,51.15646099,8.133920434,0,0,0
1005,51.14022614,8.092746857,0,0,0
1006,51.07320118,8.002988153,0,0,0
1007,51.08388579,8.191036612,0,0,0
1008,51.0179014,8.290244725,0,0,0
1009,51.10647067,7.982285651,0,0,0
1010,51.08231277,8.243746174,0,0,0
1011,51.05551939,8.455058458,0,0,0
1012,50.95881127,8.359639907,0,0,0
1013,51.02643658,8.278217131,0,0,0
1014,50.96032532,8.387842153,0,0,0
1015,50.97413697,8.328260157,0,0,0
1016,51.16314878,7.904456966,0,0,0
1017,51.0887877,8.073929977,0,0,0
1018,51.06929298,8.370097609,0,0,0
1019,51.06373243,8.466376765,0,0,0
1020,51.12223944,8.420437235,0,0,0
1021,51.08996342,7.973032587,0,0,0
1022,50.994788,8.429662715,0,0,0
1023,50.92966831,8.397002923,0,0,0
1024,50.94918034,8.361539594,0,0,0
1025,50.9972887,8.385518457,0,0,0
1026,51.08714076,8.355965923,0,0,0
1027,51.20163005,7.931505466,0,0,0
1028,51.01052731,8.324464716,0,0,0
1029,51.10854872,8.457640635,0,0,0
1030,51.11209203,7.920091661,0,0,0
1031,51.04009452,8.361702617,0,0,0
1032,51.24154266,8.011031235,0,0,0
1033,51.103818,8.366397706,0,0,0
1034,51.08861464,8.454979218,0,0,0
1035,51.08597739,8.387818438,0,0,0
1036,51.09456647,8.31719866,0,0,0
1037,51.11702662,8.211497804,0,0,0
1038,51.14742623,8.433343827,0,0,0
1039,51.09917907,8.369903007,0,0,0
1040,51.12308743,8.199509606,0,0,0
1041,51.15801957,7.980992157,0,0,0
1042,51.10923945,8.244319192,0,0,0
1043,51.13666117,8.117531521,0,0,0
1044,51.08325148,8.196914189,0,0,0
1045,50.95480101,8.363516627,0,0,0
1046,51.1173958,8.017023459,0,0,0
1047,51.07067305,8.449278828,0,0,0
1048,51.04400491,8.363980183,0,0,0
1049,51.10535093,8.288380543,0,0,0
1050,51.01924414,8.328034942,0,0,0
1051,51.08673847,7.943465975,0,0,0
1052,51.05510856,8.300087285,0,0,0
1053,51.11997049,8.133230119,0,0,0
1054,51.13598501,8.507950602,0,0,0
1055,51.04069737,8.478030877,0,0,0
1056,51.07867249,7.85991143,0,0,0
1057,51.0661408,8.330882676,0,0,0
1058,51.08730793,8.224859997,0,0,0
1059,51.09147256,7.945601166,0,0,0
1060,50.95601783,8.406932674,0,0,0
1061,51.04542207,8.498764748,0,0,0
1062,51.18715439,8.131327516,0,0,0
1063,50.99012359,8.279086722,0,0,0
1064,51.01481926,8.335808853,0,0,0
1065,51.13019395,8.159732279,0,0,0
1066,51.10350137,8.13848723,0,0,0
1067,50.98581605,8.449601903,0,0,0
1068,51.15214027,8.512565014,0,0,0
1069,51.10684523,8.10033871,0,0,0
1070,51.11003533,8.294797712,0,0,0
1071,51.14068195,7.94943605,0,0,0
1072,51.12161753,8.444846285,0,0,0
1073,51.24169613,8.085313963,0,0,0
1074,51.20211607,7.929826104,0,0,0
1075,51.00403726,8.4684301,0,0,0
1076,51.10933732,8.509540123,0,0,0
1077,51.04870945,8.268814282,0,0,0
1078,51.07440653,7.923395006,0,0,0
1079,51.07583232,7.892805223,0,0,0
1080,51.08824179,7.961245075,0,0,0
1081,51.02842751,8.292865623,0,0,0
1082,51.1406385,7.83732603,0,0,0
1083,51.13316927,8.131254724,0,0,0
1084,51.09939182,8.045101196,0,0,0
1085,51.04340624,8.350974667,0,0,0
1086,51.09071974,8.103396645,0,0,0
1087,51.15038762,8.007584429,0,0,0
1088,51.22590084,8.072864585,0,0,0
1089,51.0876554,8.336665744,0,0,0
1090,51.17964441,7.945546231,0,0,0
1091,51.10821175,8.424624776,0,0,0
1092,51.11562456,8.436383696,0,0,0
1093,51.01630168,8.480797566,0,0,0
1094,51.15651431,8.176261081,0,0,0
1095,51.20149331,8.101404658,0,0,0
1096,51.14453345,8.508345693,0,0,0
1097,51.16481451,8.006008996,0,0,0
1098,51.11792517,8.272965046,0,0,0
1099,50.96489319,8.36251204,0,0,0
1100,51.04729016,8.239676181,0,0,0
1101,51.16386932,7.992348744,0,0,0
1102,51.138348,8.505504797,0,0,0
1103,51.1440406,8.049685391,0,0,0
1104,51.00096063,8.248452789,0,0,0
1105,50.9465357,8.299693266,0,0,0
1106,51.02285136,8.29201808,0,0,0
1107,51.09104248,7.973938022,0,0,0
1108,51.02561529,8.398667264,0,0,0
1109,50.97852738,8.265262768,0,0,0
1110,51.09611165,8.455884521,0,0,0
1111,51.03996516,8.521211583,0,0,0
1112,51.21703406,8.122177323,0,0,0
1113,51.11368169,8.46051132,0,0,0
1114,50.99059331,8.339973405,0,0,0
1115,51.13318631,8.156015318,0,0,0
1116,51.2293453,8.043697123,0,0,0
1117,51.13833415,8.04275054,0,0,0
1118,51.13420126,8.510385748,0,0,0
1119,51.0793723,8.132595432,0,0,0
1120,51.01272227,8.377790688,0,0,0
1121,50.97875125,8.348072328,0,0,0
1122,51.14080093,8.102008481,0,0,0
1123,51.07560161,8.453560812,0,0,0
1124,51.12463146,8.293002198,0,0,0
1125,51.15342272,8.098975364,0,0,0
1126,50.96039943,8.418770614,0,0,0
1127,51.21986869,7.969847819,0,0,0
1128,51.11557895,8.247461103,0,0,0
1129,50.94288658,8.277451348,0,0,0
1130,51.09524787,8.453326806,0,0,0
1131,51.16009689,8.122349186,0,0,0
1132,51.1757926,8.111724993,0,0,0
1133,51.0953806,8.481177028,0,0,0
1134,51.11358496,8.194654874,0,0,0
1135,51.24448912,8.035563858,0,0,0
1136,51.1025665,8.355537477,0,0,0
1137,51.07626,7.922938834,0,0,0
1138,51.23489077,7.949608438,0,0,0
1139,51.1616614,7.996120935,0,0,0
1140,51.24189665,7.997866808,0,0,0
1141,50.98203979,8.275754648,0,0,0
1142,51.12205357,7.929974761,0,0,0
1143,51.02067652,8.226823799,0,0,0
1144,51.11195031,8.407504294,0,0,0
1145,51.23674708,8.02487368,0,0,0
1146,51.00440104,8.463988319,0,0,0
1147,51.07756621,8.062533314,0,0,0
1148,51.16684093,7.883269338,0,0,0
1149,51.02570125,8.390556022,0,0,0
1150,51.12121704,8.316566633,0,0,0
1151,51.13843931,8.510229326,0,0,0
1152,50.96141935,8.408462119,0,0,0
1153,50.97539355,8.391474102,0,0,0
1154,51.22753333,8.010818278,0,0,0
1155,51.10478671,7.851488048,0,0,0
1156,50.97297724,8.305216627,0,0,0
1157,51.14852108,8.11593627,0,0,0
1158,50.96650086,8.34090167,0,0,0
1159,51.09871211,7.9008735,0,0,0
1160,50.97444277,8.419001915,0,0,0
1161,50.98184362,8.347751517,0,0,0
1162,51.10113729,7.861546291,0,0,0
1163,51.12374341,8.427257426,0,0,0
1164,51.08746339,8.147886039,0,0,0
1165,51.12246101,8.284389028,0,0,0
1166,51.22865621,8.022095573,0,0,0
1167,51.09977519,8.482028469,0,0,0
1168,51.06225504,8.370152184,0,0,0
1169,51.07859575,8.200981451,0,0,0
1170,50.95345452,8.344397658,0,0,0
1171,51.09381708,8.015182885,0,0,0
1172,50.93363928,8.314222244,0,0,0
1173,50.9657438,8.454612286,0,0,0
1174,51.11100047,8.036268048,0,0,0
1175,51.02798615,8.278826005,0,0,0
1176,51.07095864,7.867475135,0,0,0
1177,51.14207219,8.485664515,0,0,0
1178,50.93125112,8.339161471,0,0,0
1179,51.02127555,8.40988757,0,0,0
1180,51.17393868,7.952057322,0,0,0
1181,51.07708837,8.382859818,0,0,0
1182,51.03857395,8.49843049,0,0,0
1183,51.00819134,8.240398176,0,0,0
1184,51.04469499,8.231822584,0,0,0
1185,51.07480813,7.907370913,0,0,0
1186,51.11283449,8.03551186,0,0,0
1187,51.21553739,7.930225469,0,0,0
1188,50.9944225,8.465657043,0,0,0
1189,51.16343853,8.005762422,0,0,0
1190,51.09279772,8.119617989,0,0,0
1191,51.09837732,8.308243667,0,0,0
1192,51.22575267,8.018319088,0,0,0
1193,51.20813842,8.135473356,0,0,0
1194,51.17051022,7.945086101,0,0,0
1195,51.0852836,8.348553292,0,0,0
1196,50.96282158,8.411562126,0,0,0
1197,51.12889485,7.948497965,0,0,0
1198,50.94936645,8.433852183,0,0,0
1199,51.09249853,8.041903651,0,0,0
1200,50.95177324,8.423624622,0,0,0
1201,51.03775143,8.388884673,0,0,0
1202,51.10142717,8.385550876,0,0,0
1203,51.13707864,8.134014022,0,0,0
1204,51.10964403,7.983064377,0,0,0
1205,51.2335677,7.920493462,0,0,0
1206,50.97372809,8.30716303,0,0,0
1207,51.15835078,8.456389814,0,0,0
1208,51.07301249,7.911347289,0,0,0
1209,51.04345164,8.47727445,0,0,0
1210,50.99544308,8.268450304,0,0,0
1211,51.16411606,7.935386958,0,0,0
1212,51.24335248,7.944782238,0,0,0
1213,51.09537102,8.380502845,0,0,0
1214,51.17775967,7.942640535,0,0,0
1215,51.1043332,8.331970304,0,0,0
1216,51.09564602,7.937967264,0,0,0
1217,51.09929159,8.329434674,0,0,0
1218,50.98450088,8.292167318,0,0,0
1219,51.07974191,8.188453239,0,0,0
1220,51.20982891,8.108054828,0,0,0
1221,51.00075516,8.227904246,0,0,0
1222,51.24660274,8.014694039,0,0,0
1223,51.12289693,8.240794032,0,0,0
1224,51.10134963,8.432860403,0,0,0
1225,51.10607849,8.134592711,0,0,0
1226,51.0965491,8.193754053,0,0,0
1227,51.10295407,8.00908898,0,0,0
1228,51.2251057,8.01731236,0,0,0
1229,51.12099903,8.108254917,0,0,0
1230,51.07709765,7.926475699,0,0,0
1231,51.07737754,7.882887618,0,0,0
1232,50.99515998,8.341093787,0,0,0
1233,51.08063981,7.845796106,0,0,0
1234,51.15436414,8.135989251,0,0,0
1235,51.07196811,8.451323707,0,0,0
1236,51.0865563,8.065546369,0,0,0
1237,51.03884561,8.231140422,0,0,0
1238,51.05722235,8.361558316,0,0,0
1239,51.07498772,8.034283556,0,0,0
1240,51.16014299,8.128704164,0,0,0
1241,51.09688227,8.254585599,0,0,0
1242,51.11435718,8.053973714,0,0,0
1243,51.21468738,7.989023233,0,0,0
1244,51.16367123,8.064093134,0,0,0
1245,51.12374842,8.363134024,0,0,0
1246,51.10844087,8.372716828,0,0,0
1247,51.13695224,8.18284091,0,0,0
1248,51.08146235,7.89749699,0,0,0
1249,51.07744815,7.905239943,0,0,0
1250,51.07169559,8.078264714,0,0,0
1251,51.13626526,7.869967179,0,0,0
1252,51.17439986,7.851769153,0,0,0
1253,51.0776677,7.921528741,0,0,0
1254,51.10212758,8.362965474,0,0,0
1255,51.10449827,8.165472571,0,0,0
1256,51.09484025,8.249675371,0,0,0
1257,51.05919171,8.491442807,0,0,0
1258,51.05255174,8.349500298,0,0,0
1259,51.12983247,8.164261971,0,0,0
1260,51.17444462,7.960600277,0,0,0
1261,51.2058118,7.914522859,0,0,0
1262,51.11186535,8.092610535,0,0,0
1263,51.14627503,7.844939403,0,0,0
1264,51.05147777,8.343229958,0,0,0
1265,51.21618745,8.103426448,0,0,0
1266,51.09487935,8.437150914,0,0,0
1267,51.10052251,8.470688622,0,0,0
1268,51.09275508,7.912260696,0,0,0
1269,51.09076969,8.43770652,0,0,0
1270,51.07145791,8.016063222,0,0,0
1271,51.02462475,8.436432965,0,0,0
1272,51.08279779,8.451402713,0,0,0
1273,51.02019572,8.369369175,0,0,0
1274,51.01176908,8.319647749,0,0,0
1275,51.08151193,8.345818268,0,0,0
1276,51.15861306,7.890867521,0,0,0
1277,51.09899341,7.876065389,0,0,0
1278,51.1148998,8.264535708,0,0,0
1279,50.97552441,8.371153863,0,0,0
1280,50.9888711,8.295056229,0,0,0
1281,51.00267183,8.240954085,0,0,0
1282,50.96716008,8.411673222,0,0,0
1283,51.16570896,7.895431501,0,0,0
1284,51.13977184,8.165782729,0,0,0
1285,51.05451332,8.216084969,0,0,0
1286,51.05502331,8.322422128,0,0,0
1287,51.09120147,8.253751327,0,0,0
1288,51.0808926,7.850543507,0,0,0
1289,51.2050886,7.937841507,0,0,0
1290,51.1574632,8.440069139,0,0,0
1291,51.10045486,8.183206098,0,0,0
1292,50.99011865,8.411665193,0,0,0
1293,51.16060198,8.009779339,0,0,0
1294,51.16506688,7.967423133,0,0,0
1295,51.10275445,8.141634117,0,0,0
1296,51.21840711,8.019552388,0,0,0
1297,51.15858627,8.081600968,0,0,0
1298,51.10703664,8.164241582,0,0,0
1299,51.13441157,7.931785712,0,0,0
1300,51.0330288,8.275671431,0,0,0
1301,51.00674563,8.472089126,0,0,0
1302,51.09799054,8.009431662,0,0,0
1303,51.03568213,8.476781262,0,0,0
1304,51.18020919,8.131458699,0,0,0
1305,51.1759785,7.933416811,0,0,0
1306,51.23632137,7.915052037,0,0,0
1307,51.0623976,8.329765165,0,0,0
1308,51.11244816,8.257172098,0,0,0
1309,50.94697046,8.454038638,0,0,0
1310,51.16594139,8.137774207,0,0,0
1311,51.22444883,8.054524693,0,0,0
1312,50.9348086,8.332264439,0,0,0
1313,51.16101978,8.442263687,0,0,0
1314,50.98929211,8.280598913,0,0,0
1315,51.08706989,8.377520797,0,0,0
1316,51.11093008,8.421404872,0,0,0
1317,51.13138308,8.152887559,0,0,0
1318,51.15187223,8.435214902,0,0,0
1319,51.24697964,8.007866266,0,0,0
1320,51.15440504,8.110332419,0,0,0
1321,51.02911974,8.254253764,0,0,0
1322,51.11571094,7.986650507,0,0,0
1323,51.24128577,8.054774107,0,0,0
1324,51.02798306,8.280612878,0,0,0
1325,50.931828,8.361111566,0,0,0
1326,50.99027993,8.445152519,0,0,0
1327,51.1326923,8.010866228,0,0,0
1328,51.16558408,8.105664633,0,0,0
1329,51.05363983,8.24328151,0,0,0
1330,50.94613485,8.398435702,0,0,0
1331,51.08016759,7.839741202,0,0,0
1332,50.9617695,8.436648408,0,0,0
1333,51.21286015,7.923843847,0,0,0
1334,51.09065303,7.916835574,0,0,0
1335,51.1101159,8.18337235,0,0,0
1336,51.15133788,7.856531277,0,0,0
1337,51.10142486,8.099039283,0,0,0
1338,51.12100855,8.389841133,0,0,0
1339,50.97044969,8.286489468,0,0,0
1340,51.1170085,8.424770866,0,0,0
1341,51.08602947,8.144093228,0,0,0
1342,50.96505636,8.408479331,0,0,0
1343,51.04420403,8.214434482,0,0,0
1344,51.10476786,8.142973013,0,0,0
1345,51.23268078,8.029747492,0,0,0
1346,51.01513166,8.381561206,0,0,0
1347,51.02178513,8.231462768,0,0,0
1348,51.07684138,7.930941912,0,0,0
1349,51.04508277,8.354046883,0,0,0
1350,51.07857438,8.026216292,0,0,0
1351,51.10947414,7.848316923,0,0,0
1352,51.02189251,8.289372671,0,0,0
1353,51.20302537,8.095428308,0,0,0
1354,51.14621465,8.499535085,0,0,0
1355,51.06248948,8.220505396,0,0,0
1356,50.96120468,8.275486935,0,0,0
1357,51.02222404,8.459449942,0,0,0
1358,51.0870019,8.003779213,0,0,0
1359,51.10374557,8.135343187,0,0,0
1360,51.15934454,7.935012459,0,0,0
1361,51.23622814,7.946756385,0,0,0
1362,51.12261421,8.071960422,0,0,0
1363,51.19698476,8.074601201,0,0,0
1364,51.10991153,8.286385231,0,0,0
1365,51.21560104,8.065227313,0,0,0
1366,50.94539235,8.270929888,0,0,0
1367,51.21495177,8.113280334,0,0,0
1368,50.93695796,8.439084127,0,0,0
1369,51.15209637,8.086771111,0,0,0
1370,50.96862931,8.2958538,0,0,0
1371,51.00980987,8.321867247,0,0,0
1372,51.19505118,7.91485472,0,0,0
1373,50.92857097,8.33373087,0,0,0
1374,51.146266,8.509874139,0,0,0
1375,51.12251668,8.402024033,0,0,0
1376,51.17602423,7.991919301,0,0,0
1377,51.10192327,8.316698776,0,0,0
